Time [ms], Thumb, Index, Middle, Ring, Little, force
2835.391605, 1726, 1856, 3001, 2114, 2931, 0.318230, 
2835.908346, 1726, 1856, 3001, 2114, 2931, 0.315651, 
2835.976540, 1726, 1856, 3001, 2114, 2931, 0.315651, 
2836.582261, 1726, 1856, 3001, 2114, 2931, 0.314361, 
2838.029646, 1726, 1856, 3001, 2114, 2931, 0.310493, 
2838.832654, 1726, 1856, 3001, 2114, 2931, 0.313072, 
2839.671766, 1726, 1856, 3001, 2114, 2931, 0.310493, 
2840.185589, 1727, 1863, 3002, 2115, 2932, 0.307914, 
2840.889772, 1727, 1863, 3002, 2115, 2932, 0.305334, 
2841.967743, 1727, 1863, 3002, 2115, 2932, 0.306624, 
2842.889635, 1727, 1863, 3002, 2115, 2932, 0.302755, 
2843.989852, 1727, 1863, 3002, 2115, 2932, 0.304045, 
2844.608336, 1727, 1863, 3002, 2115, 2932, 0.300176, 
2845.311789, 1727, 1863, 3002, 2115, 2932, 0.298887, 
2845.871926, 1727, 1863, 3002, 2115, 2932, 0.296307, 
2847.400268, 1727, 1863, 3002, 2115, 2932, 0.295018, 
2848.290799, 1727, 1863, 3002, 2115, 2932, 0.292439, 
2849.023061, 1727, 1863, 3002, 2115, 2932, 0.291149, 
2849.517192, 1727, 1863, 3002, 2115, 2932, 0.291149, 
2849.981420, 1727, 1863, 3002, 2115, 2932, 0.285991, 
2850.523323, 1727, 1863, 3002, 2115, 2932, 0.289860, 
2851.031312, 1727, 1863, 3002, 2115, 2932, 0.287281, 
2851.702674, 1727, 1863, 3002, 2115, 2932, 0.283412, 
2852.387529, 1727, 1863, 3002, 2115, 2932, 0.283412, 
2852.901717, 1727, 1863, 3002, 2115, 2932, 0.282122, 
2853.449090, 1727, 1863, 3002, 2115, 2932, 0.280833, 
2854.054446, 1727, 1863, 3002, 2115, 2932, 0.275674, 
2854.583586, 1727, 1863, 3002, 2115, 2932, 0.295018, 
2855.292145, 1729, 1866, 3003, 2115, 2934, 0.275674, 
2856.734424, 1729, 1866, 3003, 2115, 2934, 0.273095, 
2857.322641, 1729, 1866, 3003, 2115, 2934, 0.271806, 
2857.398857, 1729, 1866, 3003, 2115, 2934, 0.270516, 
2858.603735, 1729, 1866, 3003, 2115, 2934, 0.269227, 
2859.459621, 1729, 1866, 3003, 2115, 2934, 0.266648, 
2860.304932, 1729, 1866, 3003, 2115, 2934, 0.266648, 
2860.999633, 1729, 1866, 3003, 2115, 2934, 0.262779, 
2861.607177, 1729, 1866, 3003, 2115, 2934, 0.264068, 
2862.186277, 1729, 1866, 3003, 2115, 2934, 0.262779, 
2863.006425, 1729, 1866, 3003, 2115, 2934, 0.260200, 
2863.595736, 1729, 1866, 3003, 2115, 2934, 0.261489, 
2864.205833, 1729, 1866, 3002, 2116, 2935, 0.257621, 
2864.764876, 1729, 1866, 3002, 2116, 2935, 0.260200, 
2865.373514, 1729, 1866, 3002, 2116, 2935, 0.257621, 
2866.883622, 1729, 1866, 3002, 2116, 2935, 0.255041, 
2866.962756, 1729, 1866, 3002, 2116, 2935, 0.256331, 
2867.820831, 1729, 1866, 3002, 2116, 2935, 0.255041, 
2868.698232, 1729, 1866, 3002, 2116, 2935, 0.255041, 
2869.290825, 1729, 1866, 3002, 2116, 2935, 0.253752, 
2870.381196, 1729, 1866, 3002, 2116, 2935, 0.249883, 
2871.017914, 1729, 1866, 3002, 2116, 2935, 0.256331, 
2871.634940, 1729, 1866, 3002, 2116, 2935, 0.253752, 
2872.215498, 1729, 1866, 3002, 2116, 2935, 0.251173, 
2872.900718, 1729, 1866, 3002, 2116, 2935, 0.256331, 
2873.470701, 1729, 1866, 3002, 2116, 2935, 0.252462, 
2874.289390, 1729, 1866, 3002, 2116, 2935, 0.252462, 
2876.329368, 1729, 1866, 3002, 2116, 2935, 0.255041, 
2877.266211, 1729, 1866, 3002, 2116, 2935, 0.253752, 
2878.117357, 1729, 1866, 3002, 2116, 2935, 0.253752, 
2878.769756, 1729, 1866, 3002, 2116, 2935, 0.253752, 
2879.409756, 1729, 1866, 3002, 2116, 2935, 0.253752, 
2879.995055, 1730, 1869, 3003, 2117, 2937, 0.251173, 
2880.517995, 1730, 1869, 3003, 2117, 2937, 0.253752, 
2881.013585, 1730, 1869, 3003, 2117, 2937, 0.249883, 
2881.515010, 1730, 1869, 3003, 2117, 2937, 0.255041, 
2881.998201, 1730, 1869, 3003, 2117, 2937, 0.252462, 
2882.507283, 1730, 1869, 3003, 2117, 2937, 0.253752, 
2883.154942, 1730, 1869, 3003, 2117, 2937, 0.253752, 
2883.767227, 1730, 1869, 3003, 2117, 2937, 0.252462, 
2884.457552, 1730, 1869, 3003, 2117, 2937, 0.257621, 
2885.932287, 1730, 1869, 3003, 2117, 2937, 0.257621, 
2886.570828, 1730, 1869, 3003, 2117, 2937, 0.256331, 
2887.385142, 1730, 1869, 3003, 2117, 2937, 0.256331, 
2887.917928, 1730, 1869, 3003, 2117, 2937, 0.257621, 
2888.469313, 1730, 1869, 3003, 2117, 2937, 0.261489, 
2888.951045, 1730, 1869, 3003, 2117, 2937, 0.257621, 
2889.437883, 1730, 1869, 3003, 2117, 2937, 0.265358, 
2890.449484, 1730, 1869, 3003, 2117, 2937, 0.262779, 
2891.028584, 1730, 1869, 3003, 2117, 2937, 0.264068, 
2891.830499, 1730, 1869, 3003, 2117, 2937, 0.266648, 
2892.523376, 1730, 1869, 3003, 2117, 2937, 0.267937, 
2893.566340, 1730, 1869, 3003, 2117, 2937, 0.265358, 
2894.469633, 1730, 1869, 3003, 2117, 2937, 0.273095, 
2896.217508, 1732, 1870, 3003, 2118, 2938, 0.270516, 
2896.905280, 1732, 1870, 3003, 2118, 2938, 0.275674, 
2897.658694, 1732, 1870, 3003, 2118, 2938, 0.273095, 
2898.299423, 1732, 1870, 3003, 2118, 2938, 0.275674, 
2898.988289, 1732, 1870, 3003, 2118, 2938, 0.280833, 
2899.747902, 1732, 1870, 3003, 2118, 2938, 0.279543, 
2900.369668, 1732, 1870, 3003, 2118, 2938, 0.280833, 
2900.951321, 1732, 1870, 3003, 2118, 2938, 0.283412, 
2901.457486, 1732, 1870, 3003, 2118, 2938, 0.284701, 
2902.073053, 1732, 1870, 3003, 2118, 2938, 0.283412, 
2902.686068, 1732, 1870, 3003, 2118, 2938, 0.287281, 
2903.308199, 1732, 1870, 3003, 2118, 2938, 0.287281, 
2903.937624, 1732, 1870, 3003, 2118, 2938, 0.291149, 
2905.426581, 1732, 1870, 3003, 2118, 2938, 0.289860, 
2905.956450, 1732, 1870, 3003, 2118, 2938, 0.293728, 
2906.809784, 1732, 1870, 3003, 2118, 2938, 0.293728, 
2907.338559, 1732, 1870, 3003, 2118, 2938, 0.292439, 
2908.343960, 1732, 1870, 3003, 2118, 2938, 0.300176, 
2909.106126, 1732, 1870, 3003, 2118, 2938, 0.297597, 
2910.328873, 1732, 1870, 3003, 2118, 2938, 0.300176, 
2911.031961, 1732, 1870, 3003, 2118, 2938, 0.304045, 
2911.646069, 1732, 1870, 3003, 2118, 2938, 0.302755, 
2912.288622, 1738, 1872, 3003, 2120, 2940, 0.305334, 
2912.924611, 1738, 1872, 3003, 2120, 2940, 0.309203, 
2913.663073, 1738, 1872, 3003, 2120, 2940, 0.307914, 
2914.245090, 1738, 1872, 3003, 2120, 2940, 0.310493, 
2916.212862, 1738, 1872, 3003, 2120, 2940, 0.310493, 
2917.024623, 1738, 1872, 3003, 2120, 2940, 0.313072, 
2917.721512, 1738, 1872, 3003, 2120, 2940, 0.315651, 
2918.264874, 1738, 1872, 3003, 2120, 2940, 0.316941, 
2918.795837, 1738, 1872, 3003, 2120, 2940, 0.320809, 
2919.323883, 1738, 1872, 3003, 2120, 2940, 0.315651, 
2919.854846, 1738, 1872, 3003, 2120, 2940, 0.322099, 
2920.442698, 1738, 1872, 3003, 2120, 2940, 0.322099, 
2920.951416, 1738, 1872, 3003, 2120, 2940, 0.323388, 
2921.437889, 1738, 1872, 3003, 2120, 2940, 0.324678, 
2921.899929, 1738, 1872, 3003, 2120, 2940, 0.325967, 
2922.394789, 1738, 1872, 3003, 2120, 2940, 0.325967, 
2922.845160, 1738, 1872, 3003, 2120, 2940, 0.328547, 
2923.416601, 1738, 1872, 3003, 2120, 2940, 0.329836, 
2924.002995, 1738, 1872, 3003, 2120, 2940, 0.331126, 
2925.672830, 1738, 1872, 3003, 2120, 2940, 0.331126, 
2927.426539, 1738, 1872, 3003, 2120, 2940, 0.332415, 
2928.049400, 1741, 1875, 3003, 2121, 2941, 0.332415, 
2928.701434, 1741, 1875, 3003, 2121, 2941, 0.336284, 
2929.331224, 1741, 1875, 3003, 2121, 2941, 0.333705, 
2929.861093, 1741, 1875, 3003, 2121, 2941, 0.334994, 
2930.624717, 1741, 1875, 3003, 2121, 2941, 0.336284, 
2931.389435, 1741, 1875, 3003, 2121, 2941, 0.336284, 
2932.154882, 1741, 1875, 3003, 2121, 2941, 0.336284, 
2933.752877, 1741, 1875, 3003, 2121, 2941, 0.338863, 
2934.452683, 1741, 1875, 3003, 2121, 2941, 0.338863, 
2935.448604, 1741, 1875, 3003, 2121, 2941, 0.337574, 
2936.290268, 1741, 1875, 3003, 2121, 2941, 0.338863, 
2937.548023, 1741, 1875, 3003, 2121, 2941, 0.338863, 
2938.250747, 1741, 1875, 3003, 2121, 2941, 0.340153, 
2938.935601, 1741, 1875, 3003, 2121, 2941, 0.338863, 
2939.510325, 1741, 1875, 3003, 2121, 2941, 0.340153, 
2940.032171, 1741, 1875, 3003, 2121, 2941, 0.341442, 
2940.608719, 1741, 1875, 3003, 2121, 2941, 0.340153, 
2941.420844, 1741, 1875, 3003, 2121, 2941, 0.340153, 
2942.106064, 1741, 1875, 3003, 2121, 2941, 0.340153, 
2943.126052, 1741, 1875, 3003, 2121, 2941, 0.340153, 
2944.031169, 1742, 1878, 3002, 2122, 2943, 0.338863, 
2945.709027, 1742, 1878, 3002, 2122, 2943, 0.340153, 
2946.390600, 1742, 1878, 3002, 2122, 2943, 0.340153, 
2947.088583, 1742, 1878, 3002, 2122, 2943, 0.338863, 
2947.583808, 1742, 1878, 3002, 2122, 2943, 0.338863, 
2948.064082, 1742, 1878, 3002, 2122, 2943, 0.338863, 
2948.562954, 1742, 1878, 3002, 2122, 2943, 0.336284, 
2949.043957, 1742, 1878, 3002, 2122, 2943, 0.334994, 
2949.533347, 1742, 1878, 3002, 2122, 2943, 0.338863, 
2950.019091, 1742, 1878, 3002, 2122, 2943, 0.334994, 
2950.497176, 1742, 1878, 3002, 2122, 2943, 0.333705, 
2950.971980, 1742, 1878, 3002, 2122, 2943, 0.332415, 
2951.458817, 1742, 1878, 3002, 2122, 2943, 0.333705, 
2951.937268, 1742, 1878, 3002, 2122, 2943, 0.329836, 
2953.845598, 1742, 1878, 3002, 2122, 2943, 0.328547, 
2954.384949, 1742, 1878, 3002, 2122, 2943, 0.329836, 
2956.070100, 1742, 1878, 3002, 2122, 2943, 0.327257, 
2956.699890, 1742, 1878, 3002, 2122, 2943, 0.323388, 
2957.576197, 1742, 1878, 3002, 2122, 2943, 0.325967, 
2958.486420, 1742, 1878, 3002, 2122, 2943, 0.320809, 
2959.155229, 1743, 1881, 3002, 2122, 2944, 0.323388, 
2960.887058, 1743, 1881, 3002, 2122, 2944, 0.322099, 
2961.512836, 1743, 1881, 3002, 2122, 2944, 0.319520, 
2962.012802, 1743, 1881, 3002, 2122, 2944, 0.316941, 
2962.601748, 1743, 1881, 3002, 2122, 2944, 0.315651, 
2963.243572, 1743, 1881, 3002, 2122, 2944, 0.310493, 
2964.486740, 1743, 1881, 3002, 2122, 2944, 0.315651, 
2965.947982, 1743, 1881, 3002, 2122, 2944, 0.307914, 
2966.758285, 1743, 1881, 3002, 2122, 2944, 0.311782, 
2967.528473, 1743, 1881, 3002, 2122, 2944, 0.305334, 
2968.056154, 1743, 1881, 3002, 2124, 2946, 0.304045, 
2968.644370, 1743, 1881, 3002, 2124, 2946, 0.306624, 
2969.288017, 1743, 1881, 3002, 2124, 2946, 0.301466, 
2969.977977, 1743, 1881, 3002, 2124, 2946, 0.302755, 
2970.543949, 1743, 1881, 3002, 2124, 2946, 0.297597, 
2971.080747, 1743, 1881, 3002, 2124, 2946, 0.296307, 
2971.667869, 1743, 1881, 3002, 2124, 2946, 0.295018, 
2972.441704, 1743, 1881, 3002, 2124, 2946, 0.296307, 
2973.033932, 1743, 1881, 3002, 2124, 2946, 0.293728, 
2973.773853, 1743, 1881, 3002, 2124, 2946, 0.289860, 
2975.272656, 1743, 1881, 3002, 2124, 2946, 0.291149, 
2976.594594, 1743, 1881, 3002, 2124, 2946, 0.285991, 
2977.600725, 1743, 1881, 3002, 2124, 2946, 0.288570, 
2978.168156, 1743, 1881, 3002, 2124, 2946, 0.283412, 
2978.664110, 1743, 1881, 3002, 2124, 2946, 0.283412, 
2979.140372, 1743, 1881, 3002, 2124, 2946, 0.279543, 
2979.627939, 1743, 1881, 3002, 2124, 2946, 0.282122, 
2980.102013, 1743, 1881, 3002, 2124, 2946, 0.278254, 
2980.595415, 1743, 1881, 3002, 2124, 2946, 0.275674, 
2981.207336, 1743, 1881, 3002, 2124, 2946, 0.276964, 
2982.919108, 1743, 1881, 3002, 2124, 2946, 0.275674, 
2983.492008, 1743, 1881, 3002, 2124, 2946, 0.273095, 
2983.572601, 1743, 1883, 3002, 2125, 2947, 0.269227, 
2985.066664, 1743, 1883, 3002, 2125, 2947, 0.269227, 
2985.159291, 1743, 1883, 3002, 2125, 2947, 0.269227, 
2985.850710, 1743, 1883, 3002, 2125, 2947, 0.267937, 
2986.464818, 1743, 1883, 3002, 2125, 2947, 0.267937, 
2986.996146, 1743, 1883, 3002, 2125, 2947, 0.266648, 
2987.655474, 1743, 1883, 3002, 2125, 2947, 0.265358, 
2988.275781, 1743, 1883, 3002, 2125, 2947, 0.262779, 
2988.365491, 1743, 1883, 3002, 2125, 2947, 0.262779, 
2988.886972, 1743, 1883, 3002, 2125, 2947, 0.260200, 
2989.536819, 1743, 1883, 3002, 2125, 2947, 0.260200, 
2990.143998, 1743, 1883, 3002, 2125, 2947, 0.256331, 
2990.650893, 1743, 1883, 3002, 2125, 2947, 0.258910, 
2991.210665, 1743, 1883, 3002, 2125, 2947, 0.257621, 
2991.732511, 1743, 1883, 3002, 2125, 2947, 0.257621, 
2992.527862, 1743, 1883, 3002, 2125, 2947, 0.256331, 
2994.659008, 1743, 1883, 3002, 2125, 2947, 0.256331, 
2995.356626, 1743, 1883, 3002, 2125, 2947, 0.256331, 
2996.178233, 1743, 1883, 3002, 2125, 2947, 0.253752, 
2997.652604, 1743, 1883, 3002, 2125, 2947, 0.253752, 
2998.269994, 1743, 1883, 3002, 2125, 2947, 0.255041, 
2998.814815, 1743, 1883, 3002, 2125, 2947, 0.251173, 
2999.268102, 1743, 1883, 3002, 2125, 2947, 0.252462, 
2999.966450, 1744, 1885, 3002, 2127, 2947, 0.255041, 
3000.747943, 1744, 1885, 3002, 2127, 2947, 0.251173, 
3001.455408, 1744, 1885, 3002, 2127, 2947, 0.252462, 
3002.166519, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3002.764217, 1744, 1885, 3002, 2127, 2947, 0.249883, 
3004.071568, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3005.629084, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3006.148013, 1744, 1885, 3002, 2127, 2947, 0.252462, 
3006.887204, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3007.446611, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3008.358292, 1744, 1885, 3002, 2127, 2947, 0.252462, 
3009.388492, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3010.718817, 1744, 1885, 3002, 2127, 2947, 0.255041, 
3011.084583, 1744, 1885, 3002, 2127, 2947, 0.253752, 
3011.614817, 1744, 1885, 3002, 2127, 2947, 0.255041, 
3011.685199, 1744, 1885, 3002, 2127, 2947, 0.255041, 
3012.395581, 1744, 1885, 3002, 2127, 2947, 0.256331, 
3013.125655, 1744, 1885, 3002, 2127, 2947, 0.257621, 
3013.684333, 1744, 1885, 3002, 2127, 2947, 0.257621, 
3014.650350, 1744, 1885, 3002, 2127, 2947, 0.260200, 
3015.151045, 1741, 1886, 3002, 2126, 2947, 0.257621, 
3016.582749, 1741, 1886, 3002, 2126, 2947, 0.261489, 
3017.303342, 1741, 1886, 3002, 2126, 2947, 0.260200, 
3017.826282, 1741, 1886, 3002, 2126, 2947, 0.264068, 
3018.304368, 1741, 1886, 3002, 2126, 2947, 0.262779, 
3018.774431, 1741, 1886, 3002, 2126, 2947, 0.267937, 
3019.217508, 1741, 1886, 3002, 2126, 2947, 0.265358, 
3019.287890, 1741, 1886, 3002, 2126, 2947, 0.270516, 
3020.108038, 1741, 1886, 3002, 2126, 2947, 0.270516, 
3020.877132, 1741, 1886, 3002, 2126, 2947, 0.271806, 
3021.480665, 1741, 1886, 3002, 2126, 2947, 0.271806, 
3022.066693, 1741, 1886, 3002, 2126, 2947, 0.273095, 
3022.560460, 1741, 1886, 3002, 2126, 2947, 0.276964, 
3023.023229, 1741, 1886, 3002, 2126, 2947, 0.276964, 
3023.548722, 1741, 1886, 3002, 2126, 2947, 0.278254, 
3025.192666, 1741, 1886, 3002, 2126, 2947, 0.282122, 
3026.498922, 1741, 1886, 3002, 2126, 2947, 0.282122, 
3027.617008, 1741, 1886, 3002, 2126, 2947, 0.284701, 
3028.886068, 1741, 1886, 3002, 2126, 2947, 0.287281, 
3029.425783, 1741, 1886, 3002, 2126, 2947, 0.285991, 
3029.508199, 1741, 1886, 3002, 2126, 2947, 0.289860, 
3030.192689, 1741, 1886, 3002, 2126, 2947, 0.289860, 
3030.954490, 1741, 1886, 3002, 2126, 2947, 0.293728, 
3031.738171, 1737, 1886, 3003, 2127, 2947, 0.293728, 
3032.527687, 1737, 1886, 3003, 2127, 2947, 0.296307, 
3033.037499, 1737, 1886, 3003, 2127, 2947, 0.297597, 
3033.544394, 1737, 1886, 3003, 2127, 2947, 0.297597, 
3034.885294, 1737, 1886, 3003, 2127, 2947, 0.301466, 
3035.465123, 1737, 1886, 3003, 2127, 2947, 0.300176, 
3036.494594, 1737, 1886, 3003, 2127, 2947, 0.304045, 
3037.174343, 1737, 1886, 3003, 2127, 2947, 0.305334, 
3037.711870, 1737, 1886, 3003, 2127, 2947, 0.306624, 
3038.310662, 1737, 1886, 3003, 2127, 2947, 0.309203, 
3038.379585, 1737, 1886, 3003, 2127, 2947, 0.311782, 
3038.983483, 1737, 1886, 3003, 2127, 2947, 0.313072, 
3039.488919, 1737, 1886, 3003, 2127, 2947, 0.315651, 
3040.167574, 1737, 1886, 3003, 2127, 2947, 0.318230, 
3040.690879, 1737, 1886, 3003, 2127, 2947, 0.315651, 
3041.661273, 1737, 1886, 3003, 2127, 2947, 0.318230, 
3042.479962, 1737, 1886, 3003, 2127, 2947, 0.319520, 
3044.654504, 1737, 1886, 3003, 2127, 2947, 0.322099, 
3045.197866, 1737, 1886, 3003, 2127, 2947, 0.320809, 
3046.019108, 1737, 1886, 3003, 2127, 2947, 0.323388, 
3046.675518, 1737, 1886, 3003, 2127, 2947, 0.323388, 
3047.194083, 1737, 1886, 3003, 2127, 2947, 0.325967, 
3047.711918, 1737, 1886, 3003, 2127, 2947, 0.328547, 
3048.173228, 1731, 1884, 3003, 2126, 2947, 0.328547, 
3048.682676, 1731, 1884, 3003, 2126, 2947, 0.328547, 
3049.161490, 1731, 1884, 3003, 2126, 2947, 0.331126, 
3049.729650, 1731, 1884, 3003, 2126, 2947, 0.332415, 
3049.798573, 1731, 1884, 3003, 2126, 2947, 0.332415, 
3050.530106, 1731, 1884, 3003, 2126, 2947, 0.334994, 
3051.220066, 1731, 1884, 3003, 2126, 2947, 0.336284, 
3051.950505, 1731, 1884, 3003, 2126, 2947, 0.334994, 
3052.535440, 1731, 1884, 3003, 2126, 2947, 0.337574, 
3053.310733, 1731, 1884, 3003, 2126, 2947, 0.336284, 
3055.069184, 1731, 1884, 3003, 2126, 2947, 0.340153, 
3055.752945, 1731, 1884, 3003, 2126, 2947, 0.338863, 
3056.244158, 1731, 1884, 3003, 2126, 2947, 0.338863, 
3056.799919, 1731, 1884, 3003, 2126, 2947, 0.340153, 
3057.290404, 1731, 1884, 3003, 2126, 2947, 0.341442, 
3058.161971, 1731, 1884, 3003, 2126, 2947, 0.342732, 
3059.499954, 1731, 1884, 3003, 2126, 2947, 0.342732, 
3060.406530, 1731, 1884, 3003, 2126, 2947, 0.344021, 
3061.006416, 1731, 1884, 3003, 2126, 2947, 0.344021, 
3061.688718, 1731, 1884, 3003, 2126, 2947, 0.341442, 
3062.144558, 1731, 1884, 3003, 2126, 2947, 0.344021, 
3062.725117, 1731, 1884, 3003, 2126, 2947, 0.342732, 
3064.149163, 1727, 1884, 3004, 2125, 2946, 0.342732, 
3065.020365, 1727, 1884, 3004, 2125, 2946, 0.341442, 
3065.557528, 1727, 1884, 3004, 2125, 2946, 0.346600, 
3066.137721, 1727, 1884, 3004, 2125, 2946, 0.340153, 
3066.664308, 1727, 1884, 3004, 2125, 2946, 0.342732, 
3066.732867, 1727, 1884, 3004, 2125, 2946, 0.340153, 
3067.341870, 1727, 1884, 3004, 2125, 2946, 0.342732, 
3068.052616, 1727, 1884, 3004, 2125, 2946, 0.340153, 
3068.628434, 1727, 1884, 3004, 2125, 2946, 0.341442, 
3069.094850, 1727, 1884, 3004, 2125, 2946, 0.340153, 
3069.761107, 1727, 1884, 3004, 2125, 2946, 0.338863, 
3070.285870, 1727, 1884, 3004, 2125, 2946, 0.336284, 
3070.831785, 1727, 1884, 3004, 2125, 2946, 0.334994, 
3071.322269, 1727, 1884, 3004, 2125, 2946, 0.334994, 
3071.798896, 1727, 1884, 3004, 2125, 2946, 0.331126, 
3072.293757, 1727, 1884, 3004, 2124, 2946, 0.336284, 
3073.764116, 1727, 1884, 3004, 2124, 2946, 0.328547, 
3074.507683, 1727, 1884, 3004, 2124, 2946, 0.332415, 
3075.262555, 1727, 1884, 3004, 2124, 2946, 0.328547, 
3076.153814, 1727, 1884, 3004, 2124, 2946, 0.327257, 
3077.089564, 1727, 1884, 3004, 2124, 2946, 0.327257, 
3077.719718, 1727, 1884, 3004, 2124, 2946, 0.323388, 
3078.369929, 1727, 1884, 3004, 2124, 2946, 0.322099, 
3078.974920, 1727, 1884, 3004, 2124, 2946, 0.322099, 
3079.587570, 1727, 1884, 3004, 2124, 2946, 0.319520, 
3080.083160, 1727, 1884, 3004, 2124, 2946, 0.318230, 
3080.632721, 1727, 1884, 3004, 2124, 2946, 0.318230, 
3081.121747, 1727, 1884, 3004, 2124, 2946, 0.318230, 
3081.599468, 1727, 1884, 3004, 2124, 2946, 0.311782, 
3082.074271, 1727, 1884, 3004, 2124, 2946, 0.313072, 
3082.629667, 1727, 1884, 3004, 2124, 2946, 0.311782, 
3084.245896, 1727, 1884, 3004, 2124, 2946, 0.309203, 
3085.167058, 1727, 1884, 3004, 2124, 2946, 0.306624, 
3085.796483, 1727, 1884, 3004, 2124, 2946, 0.309203, 
3086.563754, 1727, 1884, 3004, 2124, 2946, 0.305334, 
3087.300027, 1727, 1884, 3004, 2124, 2946, 0.301466, 
3087.961543, 1721, 1882, 3005, 2123, 2945, 0.301466, 
3088.597896, 1721, 1882, 3005, 2123, 2945, 0.301466, 
3089.181008, 1721, 1882, 3005, 2123, 2945, 0.319520, 
3089.688267, 1721, 1882, 3005, 2123, 2945, 0.297597, 
3090.204279, 1721, 1882, 3005, 2123, 2945, 0.296307, 
3090.706797, 1721, 1882, 3005, 2123, 2945, 0.292439, 
3091.782216, 1721, 1882, 3005, 2123, 2945, 0.291149, 
3092.803299, 1721, 1882, 3005, 2123, 2945, 0.289860, 
3094.006718, 1721, 1882, 3005, 2123, 2945, 0.289860, 
3094.666775, 1721, 1882, 3005, 2123, 2945, 0.285991, 
3095.444621, 1721, 1882, 3005, 2123, 2945, 0.285991, 
3096.061282, 1721, 1882, 3005, 2123, 2945, 0.282122, 
3096.633454, 1721, 1882, 3005, 2123, 2945, 0.280833, 
3097.259961, 1721, 1882, 3005, 2123, 2945, 0.279543, 
3097.895220, 1721, 1882, 3005, 2123, 2945, 0.278254, 
3098.510423, 1721, 1882, 3005, 2123, 2945, 0.275674, 
3099.441796, 1721, 1882, 3005, 2123, 2945, 0.275674, 
3100.080337, 1721, 1882, 3005, 2123, 2945, 0.271806, 
3100.781238, 1721, 1882, 3005, 2123, 2945, 0.274385, 
3101.443848, 1721, 1882, 3005, 2123, 2945, 0.269227, 
3101.971164, 1721, 1882, 3005, 2123, 2945, 0.270516, 
3103.574264, 1721, 1882, 3005, 2123, 2945, 0.269227, 
3104.142788, 1719, 1880, 3005, 2121, 2943, 0.267937, 
3105.393979, 1719, 1880, 3005, 2121, 2943, 0.266648, 
3106.106549, 1719, 1880, 3005, 2121, 2943, 0.264068, 
3106.708988, 1719, 1880, 3005, 2121, 2943, 0.260200, 
3107.090071, 1719, 1880, 3005, 2121, 2943, 0.262779, 
3107.498139, 1719, 1880, 3005, 2121, 2943, 0.261489, 
3108.631541, 1719, 1880, 3005, 2121, 2943, 0.258910, 
3109.607040, 1719, 1880, 3005, 2121, 2943, 0.260200, 
3110.543519, 1719, 1880, 3005, 2121, 2943, 0.256331, 
3111.232750, 1719, 1880, 3005, 2121, 2943, 0.255041, 
3111.893536, 1719, 1880, 3005, 2121, 2943, 0.257621, 
3113.367907, 1719, 1880, 3005, 2121, 2943, 0.257621, 
3113.910539, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3114.678539, 1719, 1880, 3005, 2121, 2943, 0.256331, 
3115.241594, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3115.780944, 1719, 1880, 3005, 2121, 2943, 0.253752, 
3116.283463, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3116.819531, 1719, 1880, 3005, 2121, 2943, 0.255041, 
3117.361799, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3118.039725, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3118.666962, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3119.166198, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3119.735452, 1719, 1880, 3005, 2121, 2943, 0.251173, 
3120.209526, 1719, 1880, 3005, 2121, 2943, 0.249883, 
3120.278449, 1718, 1879, 3004, 2119, 2942, 0.248594, 
3120.349925, 1718, 1879, 3004, 2119, 2942, 0.253752, 
3121.767771, 1718, 1879, 3004, 2119, 2942, 0.247304, 
3123.848228, 1718, 1879, 3004, 2119, 2942, 0.252462, 
3124.717971, 1718, 1879, 3004, 2119, 2942, 0.251173, 
3124.953550, 1718, 1879, 3004, 2119, 2942, 0.252462, 
3125.654086, 1718, 1879, 3004, 2119, 2942, 0.252462, 
3126.794416, 1718, 1879, 3004, 2119, 2942, 0.251173, 
3127.740377, 1718, 1879, 3004, 2119, 2942, 0.253752, 
3128.282280, 1718, 1879, 3004, 2119, 2942, 0.252462, 
3128.751978, 1718, 1879, 3004, 2119, 2942, 0.251173, 
3129.217300, 1718, 1879, 3004, 2119, 2942, 0.255041, 
3129.902884, 1718, 1879, 3004, 2119, 2942, 0.255041, 
3130.507511, 1718, 1879, 3004, 2119, 2942, 0.253752, 
3131.163921, 1718, 1879, 3004, 2119, 2942, 0.255041, 
3131.817414, 1718, 1879, 3004, 2119, 2942, 0.255041, 
3133.387329, 1718, 1879, 3004, 2119, 2942, 0.260200, 
3134.162623, 1718, 1879, 3004, 2119, 2942, 0.261489, 
3134.761415, 1718, 1879, 3004, 2119, 2942, 0.260200, 
3135.357654, 1718, 1879, 3004, 2119, 2942, 0.262779, 
